customer_id,stock_code,quantity,price,country,customer_age,gender,customer_segment,marketing_channel,category,subcategory,discount_applied,payment_method,delivery_time_days,churn_flag
820,21975,2,0.55,United Kingdom,18,Male,Missing,Email,Home Decor,Lights,no,Bank Transfer,9,active
821,84992,2,0.55,United Kingdom,36,Male,Missing,Referral,Kitchen,Storage,no,Cash,9,churned
822,21213,3,0.55,United Kingdom,53,Female,Missing,Organic,Electronics,Cables,no,Credit Card,7,churned
823,21977,2,0.55,United Kingdom,57,Male,Missing,Ads,Clothing,Women,no,PayPal,9,active
824,21976,3,0.55,United Kingdom,73,Female,Missing,Organic,Home Decor,Lights,no,Bank Transfer,5,churned
825,22867,2,2.1,United Kingdom,42,Male,Missing,Email,Kitchen,Storage,no,Bank Transfer,1,active
826,22633,3,2.1,United Kingdom,71,Female,Missing,Organic,Kitchen,Utensils,no,Cash,6,churned
827,22834,2,2.1,United Kingdom,54,Female,Missing,Referral,Home Decor,Frames,no,PayPal,6,active
828,22632,3,2.1,United Kingdom,75,Female,Missing,Email,Kitchen,Appliances,no,Credit Card,8,active
829,22866,2,2.1,United Kingdom,67,Female,Missing,Referral,Electronics,Cables,no,Cash,7,active
830,22865,2,2.1,United Kingdom,41,Female,Missing,Email,Home Decor,Lights,no,Credit Card,5,churned
831,21742,2,5.95,United Kingdom,45,Female,Missing,Ads,Home Decor,Frames,no,PayPal,9,churned
832,21239,1,0.85,United Kingdom,62,Female,Missing,Referral,Toys,Kids,no,PayPal,1,active
833,22151,12,0.42,United Kingdom,20,Male,Missing,Email,Kitchen,Storage,no,Credit Card,7,churned
834,Other,2,0.42,United Kingdom,75,Male,Missing,Organic,Home Decor,Frames,no,Cash,3,churned
835,Other,6,0.85,United Kingdom,25,Female,Missing,Referral,Toys,Puzzles,yes,Cash,8,active
836,21385,6,0.85,United Kingdom,69,Female,Missing,Email,Home Decor,Decor,no,PayPal,9,active
837,Other,8,0.42,United Kingdom,60,Male,Missing,Referral,Kitchen,Storage,no,Bank Transfer,6,churned
838,22180,3,7.5,United Kingdom,18,Female,Missing,Email,Home Decor,Decor,no,Credit Card,8,active
839,22865,27,2.1,Germany,67,Female,Missing,Referral,Kitchen,Utensils,no,PayPal,7,churned
840,22301,6,2.55,Germany,21,Female,Missing,Organic,Electronics,Accessories,no,Credit Card,4,churned
841,22632,27,2.1,Germany,66,Male,Missing,Referral,Clothing,Kids,no,Credit Card,9,churned
842,22326,27,2.55,Germany,54,Female,Missing,Organic,Home Decor,Frames,no,PayPal,7,churned
843,Other,12,1.25,Germany,51,Female,Missing,Email,Toys,Puzzles,yes,Bank Transfer,6,churned
844,21481,27,2.55,Germany,28,Male,Missing,Email,Home Decor,Decor,no,Bank Transfer,8,active
845,21731,24,1.65,Germany,75,Female,Missing,Ads,Electronics,Accessories,yes,Bank Transfer,1,churned
846,85226A,12,0.55,Germany,76,Female,Missing,Referral,Clothing,Women,no,PayPal,5,churned
847,22630,24,1.95,Germany,25,Female,Missing,Ads,Kitchen,Utensils,no,Bank Transfer,4,churned
848,POST,6,7.5,Germany,49,Male,Missing,Email,Stationery,Pens,no,Credit Card,2,churned
849,20685,2,7.5,Switzerland,24,Male,Missing,Referral,Kitchen,Utensils,no,PayPal,7,churned
850,21524,2,7.5,Switzerland,69,Female,Missing,Organic,Toys,Puzzles,no,Bank Transfer,2,active
851,Other,6,2.55,Switzerland,38,Male,Missing,Organic,Kitchen,Utensils,no,Credit Card,3,churned
852,72800E,6,2.55,Switzerland,25,Male,Missing,Email,Kitchen,Utensils,no,Cash,9,churned
853,Other,12,1.25,Switzerland,53,Female,Missing,Referral,Home Decor,Lights,no,Credit Card,1,active
854,Other,6,2.95,Switzerland,27,Male,Missing,Referral,Home Decor,Decor,no,Credit Card,3,churned
855,Other,6,2.95,Switzerland,69,Male,Missing,Organic,Electronics,Cables,no,Credit Card,4,active
856,Other,6,4.25,Switzerland,65,Female,Missing,Ads,Stationery,Books,no,Bank Transfer,6,active
857,Other,6,4.25,Switzerland,32,Female,Missing,Email,Toys,Puzzles,no,Cash,7,churned
858,72802C,6,4.25,Switzerland,52,Female,Missing,Ads,Electronics,Gadgets,no,Cash,4,churned
859,Other,4,4.25,Switzerland,71,Female,Missing,Organic,Stationery,Pens,no,Credit Card,8,active
860,Other,4,4.25,Switzerland,61,Female,Missing,Organic,Stationery,Pens,yes,Bank Transfer,1,churned
861,Other,4,4.25,Switzerland,45,Female,Missing,Email,Clothing,Kids,no,Bank Transfer,7,active
862,Other,4,4.25,Switzerland,27,Male,Missing,Ads,Kitchen,Appliances,no,Cash,2,churned
863,Other,4,4.25,Switzerland,62,Female,Missing,Referral,Clothing,Kids,no,PayPal,3,churned
864,Other,4,4.25,Switzerland,25,Male,Missing,Email,Electronics,Gadgets,no,Bank Transfer,6,churned
865,72741,27,1.45,Switzerland,62,Male,Missing,Referral,Electronics,Gadgets,no,Cash,8,active
866,Other,12,0.85,Switzerland,45,Male,Missing,Organic,Electronics,Gadgets,no,Credit Card,9,active
867,Other,4,3.75,Switzerland,71,Male,Missing,Referral,Clothing,Women,no,PayPal,2,churned
868,22726,4,3.75,Switzerland,36,Female,Missing,Organic,Clothing,Men,no,PayPal,8,churned
869,22727,4,3.75,Switzerland,77,Male,Missing,Email,Electronics,Cables,no,Bank Transfer,6,churned
870,22729,4,3.75,Switzerland,25,Male,Missing,Referral,Toys,Outdoor,no,Cash,4,active
871,Other,10,1.25,Switzerland,32,Male,Missing,Email,Stationery,Books,no,Credit Card,7,churned
872,Other,10,1.25,Switzerland,60,Female,Missing,Referral,Stationery,Books,no,Bank Transfer,5,active
873,Other,10,1.25,Switzerland,76,Female,Missing,Ads,Toys,Puzzles,no,Cash,2,active
874,Other,15,2.1,Switzerland,36,Female,Missing,Email,Stationery,Pens,no,PayPal,3,active
875,22379,20,2.1,Switzerland,21,Male,Missing,Organic,Clothing,Men,no,Credit Card,2,churned
876,22378,10,2.1,Switzerland,46,Female,Missing,Organic,Clothing,Kids,no,PayPal,8,churned
877,Other,10,2.1,Switzerland,68,Female,Missing,Ads,Toys,Kids,no,Cash,3,churned
878,22381,10,2.1,Switzerland,42,Female,Missing,Referral,Home Decor,Lights,no,Bank Transfer,9,churned
879,21041,6,2.95,Switzerland,73,Male,Missing,Email,Home Decor,Lights,no,PayPal,9,churned
880,Other,10,1.25,Switzerland,68,Male,Missing,Organic,Home Decor,Decor,no,Cash,7,active
881,47559B,10,1.25,Switzerland,32,Female,Missing,Ads,Electronics,Cables,no,Bank Transfer,4,churned
882,47580,6,2.55,Switzerland,26,Female,Missing,Email,Kitchen,Appliances,yes,Credit Card,9,active
883,21231,12,1.25,Switzerland,19,Male,Missing,Ads,Kitchen,Utensils,yes,Bank Transfer,7,churned
884,21232,12,1.25,Switzerland,48,Male,Missing,Email,Home Decor,Decor,no,Bank Transfer,3,churned
885,21479,4,3.75,Switzerland,28,Female,Missing,Ads,Clothing,Women,no,Cash,8,active
886,21485,3,4.95,Switzerland,60,Female,Missing,Organic,Kitchen,Utensils,no,Cash,3,churned
887,21486,8,3.75,Switzerland,19,Female,Missing,Email,Clothing,Women,no,PayPal,2,active
888,21484,4,3.45,Switzerland,75,Male,Missing,Email,Stationery,Art,no,Cash,7,churned
889,22113,8,3.75,Switzerland,45,Male,Missing,Email,Toys,Kids,no,Credit Card,8,churned
890,22837,8,4.65,Switzerland,75,Female,Missing,Referral,Clothing,Women,no,Bank Transfer,8,churned
891,22835,4,4.65,Switzerland,55,Female,Missing,Referral,Stationery,Books,no,Cash,7,churned
892,84029E,4,3.75,Switzerland,31,Female,Missing,Organic,Kitchen,Appliances,no,Cash,4,active
893,84029G,4,3.75,Switzerland,59,Female,Missing,Ads,Stationery,Art,no,PayPal,6,churned
894,84030E,4,4.25,Switzerland,27,Male,Missing,Referral,Home Decor,Lights,no,Credit Card,9,churned
895,Other,12,1.65,Switzerland,50,Male,Missing,Organic,Home Decor,Frames,no,Credit Card,7,churned
896,Other,12,1.65,Switzerland,41,Female,Missing,Ads,Clothing,Kids,no,Bank Transfer,9,churned
897,22632,12,2.1,Switzerland,25,Male,Missing,Ads,Kitchen,Appliances,no,Cash,3,churned
898,22834,12,2.1,Switzerland,57,Male,Missing,Referral,Kitchen,Utensils,yes,PayPal,8,active
899,22633,12,2.1,Switzerland,52,Female,Missing,Organic,Kitchen,Utensils,no,Bank Transfer,4,churned
900,22867,12,2.1,Switzerland,32,Female,Missing,Email,Home Decor,Lights,no,Credit Card,9,churned
901,Other,18,2.95,Switzerland,30,Male,Missing,Email,Electronics,Accessories,no,Credit Card,5,active
902,Other,12,2.95,Switzerland,69,Male,Missing,Ads,Stationery,Pens,no,Credit Card,9,active
903,Other,6,2.95,Switzerland,27,Female,Missing,Organic,Electronics,Accessories,no,PayPal,7,churned
904,Other,6,2.95,Switzerland,52,Female,Missing,Referral,Toys,Outdoor,yes,Cash,2,active
905,Other,24,1.25,Switzerland,20,Female,Missing,Ads,Clothing,Women,no,Cash,6,churned
906,Other,6,5.95,Switzerland,63,Male,Missing,Organic,Home Decor,Lights,no,Credit Card,1,active
907,Other,12,0.42,Switzerland,49,Female,Missing,Organic,Home Decor,Lights,no,Bank Transfer,7,churned
908,22034,12,0.42,Switzerland,56,Female,Missing,Email,Stationery,Art,no,Credit Card,9,churned
909,Other,12,0.42,Switzerland,66,Male,Missing,Organic,Home Decor,Lights,no,Cash,8,churned
910,22042,12,0.42,Switzerland,75,Female,Missing,Referral,Toys,Outdoor,no,Credit Card,7,churned
911,Other,12,0.42,Switzerland,32,Female,Missing,Ads,Toys,Puzzles,no,PayPal,9,churned
912,22818,12,0.42,Switzerland,21,Male,Missing,Ads,Clothing,Women,no,Credit Card,1,churned
913,85047,6,6.35,Switzerland,69,Female,Missing,Referral,Kitchen,Utensils,yes,PayPal,5,churned
914,84347,6,2.55,Switzerland,57,Male,Missing,Referral,Clothing,Women,no,Bank Transfer,4,churned
915,Other,12,1.25,Switzerland,33,Male,Missing,Referral,Electronics,Cables,no,Cash,1,churned
916,22371,4,4.25,Switzerland,42,Female,Missing,Organic,Home Decor,Frames,no,Bank Transfer,7,active
917,22372,4,4.25,Switzerland,20,Female,Missing,Organic,Stationery,Pens,no,PayPal,6,active
918,POST,6,7.5,Switzerland,72,Female,Missing,Email,Stationery,Books,no,Cash,2,active
919,POST,1,5.74,United Kingdom,54,Female,Missing,Email,Clothing,Women,no,Cash,1,churned
920,21122,24,1.25,Ireland,58,Male,Missing,Ads,Kitchen,Utensils,no,Cash,3,churned
921,Other,6,2.95,Ireland,20,Male,Missing,Referral,Toys,Kids,no,Cash,3,churned
922,Other,10,1.25,Ireland,62,Female,Missing,Organic,Stationery,Books,no,PayPal,9,active
923,Other,6,4.25,Ireland,20,Female,Missing,Referral,Toys,Outdoor,no,PayPal,7,churned
924,Other,4,7.5,Ireland,31,Female,Missing,Email,Toys,Puzzles,no,Credit Card,4,churned
925,Other,4,7.5,Ireland,43,Female,Missing,Organic,Kitchen,Appliances,no,Cash,8,churned
926,22600,12,0.85,Ireland,61,Female,Missing,Organic,Stationery,Books,no,Bank Transfer,3,churned
927,22603,12,0.85,Ireland,18,Female,Missing,Email,Electronics,Gadgets,no,Bank Transfer,6,active
928,22577,12,0.85,Ireland,53,Male,Missing,Organic,Home Decor,Decor,no,PayPal,8,active
929,22571,12,0.85,Ireland,52,Female,Missing,Email,Clothing,Men,no,Cash,9,churned
930,22576,12,0.85,Ireland,72,Female,Missing,Referral,Clothing,Kids,no,Credit Card,5,active
931,Other,12,0.85,Ireland,43,Male,Regular,Email,Electronics,Gadgets,yes,PayPal,7,active
932,Other,24,0.65,Ireland,45,Female,VIP,Email,Kitchen,Appliances,no,Credit Card,8,active
933,Other,24,0.65,Ireland,71,Male,Regular,Ads,Home Decor,Frames,no,PayPal,4,churned
934,22296,24,1.65,Ireland,59,Male,Regular,Referral,Clothing,Women,no,Cash,8,churned
935,Other,12,1.65,Ireland,55,Female,Regular,Email,Toys,Kids,no,Bank Transfer,9,active
936,22077,12,1.65,Ireland,68,Female,Regular,Email,Kitchen,Utensils,yes,PayPal,6,churned
937,Other,18,1.25,Ireland,49,Female,New,Referral,Clothing,Kids,no,Credit Card,3,churned
938,22952,24,0.55,Ireland,22,Female,VIP,Email,Electronics,Gadgets,no,Cash,9,churned
939,84947,24,1.25,Ireland,25,Male,New,Ads,Home Decor,Decor,no,PayPal,1,churned
940,84946,24,1.25,Ireland,49,Male,New,Email,Home Decor,Decor,no,Credit Card,2,churned
941,21360,6,7.5,Ireland,46,Female,Regular,Email,Clothing,Women,no,Bank Transfer,2,active
942,22118,3,4.95,Ireland,54,Female,Regular,Referral,Home Decor,Frames,no,Credit Card,1,active
943,22121,6,5.95,Ireland,71,Male,Regular,Email,Electronics,Cables,no,Cash,7,churned
944,21098,24,1.25,Ireland,51,Female,Regular,Email,Clothing,Kids,no,Cash,5,churned
945,22187,4,4.25,Ireland,70,Female,New,Referral,Home Decor,Frames,no,Cash,2,active
946,22186,6,2.95,Ireland,30,Female,VIP,Organic,Stationery,Pens,no,Bank Transfer,1,active
947,Other,24,1.95,Ireland,70,Female,Regular,Ads,Kitchen,Storage,no,PayPal,2,active
948,82482,6,2.55,Ireland,32,Female,New,Ads,Electronics,Gadgets,no,Bank Transfer,6,churned
949,Other,2,7.5,Ireland,48,Female,New,Ads,Clothing,Men,no,Cash,9,churned
950,82484,6,6.45,Ireland,38,Male,New,Organic,Kitchen,Utensils,yes,PayPal,3,active
951,Other,3,4.95,Ireland,55,Male,Regular,Ads,Home Decor,Lights,no,PayPal,9,churned
952,21166,12,1.95,Ireland,39,Male,New,Referral,Kitchen,Utensils,no,Cash,5,churned
953,Other,6,5.95,Ireland,44,Male,Regular,Organic,Kitchen,Storage,yes,Cash,2,churned
954,84378,12,1.25,Ireland,31,Male,Regular,Organic,Clothing,Men,no,Cash,9,churned
955,Other,24,0.55,Ireland,78,Female,New,Referral,Clothing,Women,no,Cash,6,churned
956,84520B,12,0.85,Ireland,43,Female,Regular,Organic,Stationery,Books,no,PayPal,9,churned
957,Other,3,4.95,Ireland,40,Male,Regular,Referral,Stationery,Art,yes,Bank Transfer,4,active
958,Other,2,7.5,Ireland,35,Female,VIP,Referral,Toys,Kids,no,Bank Transfer,6,churned
959,Other,6,2.95,Ireland,26,Female,Regular,Referral,Home Decor,Lights,no,PayPal,9,churned
960,85068,6,6.95,Ireland,75,Female,Regular,Organic,Electronics,Accessories,no,PayPal,5,churned
961,Other,2,6.75,Ireland,54,Male,VIP,Organic,Electronics,Cables,no,Cash,5,churned
962,85064,4,5.45,Ireland,56,Female,New,Ads,Kitchen,Utensils,no,Cash,3,active
963,Other,12,1.25,Ireland,67,Male,Regular,Organic,Toys,Kids,no,PayPal,4,churned
964,Other,6,2.1,Ireland,63,Male,VIP,Organic,Kitchen,Appliances,no,Credit Card,6,churned
965,Other,1,2.1,United Kingdom,43,Female,VIP,Ads,Home Decor,Frames,no,PayPal,5,churned
966,Other,1,1.65,United Kingdom,62,Female,VIP,Organic,Clothing,Kids,no,Credit Card,9,churned
967,Other,1,0.65,United Kingdom,25,Male,Regular,Referral,Toys,Puzzles,no,Credit Card,4,active
968,Other,1,5.49,United Kingdom,60,Female,New,Ads,Home Decor,Decor,no,Bank Transfer,5,churned
969,Other,1,2.55,United Kingdom,48,Female,New,Email,Toys,Puzzles,no,Credit Card,6,churned
970,21868,2,1.25,United Kingdom,58,Male,VIP,Organic,Clothing,Men,no,Bank Transfer,5,active
971,Other,27,0.85,United Kingdom,54,Female,Regular,Email,Stationery,Books,no,Cash,8,active
972,Other,27,0.64,United Kingdom,48,Male,New,Organic,Toys,Outdoor,no,Credit Card,4,active
973,Other,24,2.55,United Kingdom,35,Female,New,Referral,Toys,Kids,no,Bank Transfer,3,churned
974,21098,27,1.06,United Arab Emirates,31,Male,Regular,Organic,Home Decor,Frames,no,Cash,3,active
975,21156,8,1.95,United Kingdom,28,Female,VIP,Organic,Electronics,Cables,no,PayPal,4,churned
976,Other,8,1.95,United Kingdom,21,Male,Regular,Ads,Electronics,Gadgets,no,Bank Transfer,2,churned
977,21041,6,2.95,United Kingdom,34,Male,VIP,Ads,Home Decor,Frames,no,Cash,3,active
978,22952,24,0.55,United Kingdom,25,Male,New,Ads,Stationery,Books,no,PayPal,4,churned
979,47567B,3,5.95,United Kingdom,70,Female,Regular,Ads,Home Decor,Frames,no,Credit Card,7,churned
980,22367,8,1.95,United Kingdom,41,Male,Regular,Email,Clothing,Kids,no,Bank Transfer,2,churned
981,47591D,8,1.95,United Kingdom,73,Female,VIP,Email,Stationery,Art,no,PayPal,2,active
982,Other,9,2.55,United Kingdom,58,Male,VIP,Ads,Clothing,Kids,no,PayPal,7,churned
983,20914,6,2.95,United Kingdom,41,Male,Regular,Email,Home Decor,Frames,no,Bank Transfer,7,churned
984,Other,8,3.95,United Kingdom,39,Female,VIP,Ads,Clothing,Men,no,PayPal,1,churned
985,Other,3,7.5,United Kingdom,69,Female,VIP,Referral,Kitchen,Storage,no,Bank Transfer,3,active
986,48129,2,7.5,United Kingdom,57,Male,New,Ads,Electronics,Cables,no,PayPal,7,churned
987,21212,24,0.55,United Kingdom,18,Male,VIP,Ads,Home Decor,Lights,no,PayPal,1,churned
988,Other,24,0.55,United Kingdom,36,Male,New,Ads,Clothing,Men,no,Cash,8,active
989,21975,24,0.55,United Kingdom,54,Female,New,Organic,Electronics,Accessories,no,Credit Card,5,active
990,21977,24,0.55,United Kingdom,74,Female,New,Organic,Kitchen,Utensils,no,Cash,5,active
991,22423,3,7.5,United Kingdom,39,Female,Regular,Ads,Kitchen,Appliances,no,PayPal,2,active
992,Other,4,4.95,United Kingdom,60,Male,VIP,Referral,Clothing,Kids,no,Credit Card,9,churned
993,Other,3,5.95,United Kingdom,60,Female,New,Email,Electronics,Gadgets,no,PayPal,1,active
994,Other,24,0.42,United Kingdom,68,Male,VIP,Ads,Clothing,Men,yes,Cash,8,active
995,22809,6,2.95,United Kingdom,24,Male,New,Referral,Stationery,Pens,no,Bank Transfer,2,churned
996,22810,6,2.95,United Kingdom,42,Male,New,Organic,Kitchen,Storage,no,Credit Card,6,churned
997,22065,12,1.45,United Kingdom,36,Male,Regular,Organic,Clothing,Kids,no,Cash,3,active
998,Other,27,0.42,United Kingdom,63,Female,Regular,Ads,Home Decor,Decor,no,Credit Card,5,churned
999,22154,27,0.42,United Kingdom,56,Male,New,Ads,Clothing,Kids,no,PayPal,5,active
1000,72800E,12,0.85,United Kingdom,40,Male,New,Referral,Home Decor,Decor,no,Cash,3,churned
1001,22423,2,7.5,United Kingdom,77,Male,VIP,Email,Stationery,Books,no,Cash,5,churned
1002,21232,12,1.25,United Kingdom,60,Male,VIP,Referral,Toys,Puzzles,no,Bank Transfer,7,active
1003,21231,12,1.25,United Kingdom,79,Female,Regular,Ads,Toys,Puzzles,yes,Cash,7,churned
1004,Other,12,1.45,United Kingdom,38,Male,New,Ads,Stationery,Art,no,Bank Transfer,5,churned
1005,22381,5,2.1,United Kingdom,73,Female,VIP,Organic,Home Decor,Frames,no,PayPal,7,active
1006,21930,10,1.95,United Kingdom,62,Female,VIP,Organic,Kitchen,Appliances,no,PayPal,9,churned
1007,21704,12,0.85,United Kingdom,29,Male,Regular,Email,Kitchen,Utensils,no,Bank Transfer,8,active
1008,21849,27,1.25,United Kingdom,58,Male,New,Organic,Clothing,Women,no,Cash,8,churned
1009,22789,8,1.95,United Kingdom,18,Female,Regular,Organic,Electronics,Gadgets,no,Credit Card,5,churned
1010,22791,24,1.25,United Kingdom,48,Female,New,Email,Toys,Puzzles,yes,PayPal,5,churned
1011,22792,12,0.85,United Kingdom,75,Male,Regular,Organic,Clothing,Men,no,Cash,9,churned
1012,22800,4,3.75,United Kingdom,46,Male,Regular,Ads,Stationery,Pens,no,Cash,2,churned
1013,22798,8,2.95,United Kingdom,37,Female,Regular,Referral,Toys,Puzzles,yes,PayPal,4,churned
1014,22801,4,3.75,United Kingdom,79,Female,Regular,Email,Electronics,Gadgets,no,PayPal,9,churned
1015,22178,24,1.25,United Kingdom,44,Male,VIP,Referral,Home Decor,Lights,yes,Cash,4,churned
1016,84949,12,1.65,United Kingdom,31,Male,Regular,Ads,Home Decor,Lights,no,Credit Card,7,churned
1017,Other,6,3.75,United Kingdom,35,Female,Regular,Email,Toys,Puzzles,yes,Cash,4,active
1018,Other,6,3.75,United Kingdom,29,Female,New,Organic,Kitchen,Utensils,no,Bank Transfer,4,active
1019,22156,12,0.85,United Kingdom,25,Male,New,Email,Home Decor,Decor,no,PayPal,9,churned
1020,22158,8,2.95,United Kingdom,42,Female,New,Ads,Electronics,Accessories,yes,Credit Card,3,churned
1021,85048,2,7.5,United Kingdom,42,Male,VIP,Organic,Clothing,Women,no,Bank Transfer,6,churned
1022,22296,12,1.65,United Kingdom,73,Male,New,Email,Electronics,Cables,no,Cash,5,churned
1023,22575,8,1.95,United Kingdom,24,Male,VIP,Ads,Electronics,Gadgets,no,Credit Card,3,churned
1024,22456,3,4.95,United Kingdom,31,Female,Regular,Organic,Kitchen,Storage,no,Cash,8,active
1025,21314,8,2.1,United Kingdom,68,Female,VIP,Email,Kitchen,Storage,no,Cash,5,churned
1026,Other,10,1.95,United Kingdom,55,Male,Regular,Email,Home Decor,Decor,no,PayPal,2,active
1027,20972,12,1.25,United Kingdom,79,Male,New,Referral,Toys,Outdoor,no,Cash,4,active
1028,22271,6,2.95,United Kingdom,65,Female,VIP,Referral,Home Decor,Decor,no,Credit Card,9,churned
1029,22624,4,7.5,United Kingdom,55,Female,Regular,Organic,Electronics,Cables,no,Cash,7,churned
1030,Other,4,7.5,United Kingdom,72,Male,Regular,Referral,Clothing,Men,no,Cash,1,churned
1031,Other,2,7.5,United Kingdom,31,Female,New,Referral,Electronics,Accessories,no,Credit Card,2,churned
1032,85049A,12,1.25,United Kingdom,19,Female,VIP,Email,Stationery,Pens,no,Cash,4,active
1033,22086,6,2.95,United Kingdom,72,Female,Regular,Referral,Toys,Outdoor,no,Bank Transfer,3,churned
1034,35400,2,7.5,United Kingdom,63,Male,VIP,Organic,Home Decor,Lights,no,PayPal,9,churned
1035,22145,6,2.1,United Kingdom,59,Female,New,Email,Electronics,Accessories,no,PayPal,1,active
1036,22940,4,4.25,United Kingdom,37,Male,VIP,Email,Electronics,Cables,no,PayPal,5,churned
1037,Other,6,2.95,United Kingdom,60,Female,New,Email,Clothing,Women,no,Credit Card,3,active
1038,22121,3,5.95,United Kingdom,22,Female,Regular,Organic,Clothing,Kids,no,PayPal,1,active
1039,22593,12,0.85,United Kingdom,23,Male,Regular,Organic,Stationery,Art,no,PayPal,2,churned
1040,22594,12,0.85,United Kingdom,42,Female,VIP,Ads,Kitchen,Utensils,no,Cash,5,churned
1041,22595,12,0.85,United Kingdom,52,Male,Regular,Ads,Home Decor,Lights,no,PayPal,5,active
1042,Other,12,1.65,United Kingdom,56,Male,VIP,Organic,Home Decor,Decor,no,Cash,1,active
1043,22156,12,0.85,United Kingdom,78,Female,VIP,Organic,Home Decor,Frames,no,Cash,7,active
1044,22694,6,2.1,United Kingdom,40,Female,Regular,Referral,Home Decor,Frames,no,Bank Transfer,3,churned
1045,22571,12,0.85,United Kingdom,52,Male,New,Referral,Home Decor,Frames,no,PayPal,8,churned
