Customer ID,StockCode,Quantity,Price,Country,Customer_Age,Gender,Customer_Segment,Marketing_Channel,Category,Subcategory,Discount_Applied,Payment_Method,Delivery_Time_Days,Churn_Flag
915,21494,12,1.25,Switzerland,33,Male,,Referral,Electronics,Cables,no,Cash,1,churned
916,22371,4,4.25,Switzerland,42,Female,,Organic,Home Decor,Frames,no,Bank Transfer,7,active
917,22372,4,4.25,Switzerland,20,Female,,Organic,Stationery,Pens,no,PayPal,6,active
918,POST,6,40,Switzerland,72,Female,,Email,Stationery,Books,no,Cash,2,active
919,POST,1,5.74,United Kingdom,54,Female,,Email,Clothing,Women,no,Cash,1,churned
920,21122,24,1.25,Ireland,58,Male,,Ads,Kitchen,Utensils,no,Cash,3,churned
921,21614,6,2.95,Ireland,20,Male,,Referral,Toys,Kids,no,Cash,3,churned
922,84510A,10,1.25,Ireland,62,Female,,Organic,Stationery,Books,no,PayPal,9,active
923,84969,6,4.25,Ireland,20,Female,,Referral,Toys,Outdoor,no,PayPal,7,churned
924,84968A,4,12.75,Ireland,31,Female,,Email,Toys,Puzzles,no,Credit Card,4,churned
925,84968C,4,12.75,Ireland,43,Female,,Organic,Kitchen,Appliances,no,Cash,8,churned
926,22600,12,0.85,Ireland,61,Female,,Organic,Stationery,Books,no,Bank Transfer,3,churned
927,22603,12,0.85,Ireland,18,Female,,Email,Electronics,Gadgets,no,Bank Transfer,6,active
928,22577,12,0.85,Ireland,53,Male,,Organic,Home Decor,Decor,no,PayPal,8,active
929,22571,12,0.85,Ireland,52,Female,,Email,Clothing,Men,no,Cash,9,churned
930,22576,12,0.85,Ireland,72,Female,,Referral,Clothing,Kids,no,Credit Card,5,active
931,22573,12,0.85,Ireland,43,Male,Regular,Email,Electronics,Gadgets,yes,PayPal,7,active
932,22339,24,0.65,Ireland,45,Female,VIP,Email,Kitchen,Appliances,no,Credit Card,8,active
933,22338,24,0.65,Ireland,71,Male,Regular,Ads,Home Decor,Frames,no,PayPal,4,churned
934,22296,24,1.65,Ireland,59,Male,Regular,Referral,Clothing,Women,no,Cash,8,churned
935,22075,12,1.65,Ireland,55,Female,Regular,Email,Toys,Kids,no,Bank Transfer,9,active
936,22077,12,1.65,Ireland,68,Female,Regular,Email,Kitchen,Utensils,yes,PayPal,6,churned
937,22733,18,1.25,Ireland,49,Female,New,Referral,Clothing,Kids,no,Credit Card,3,churned
938,22952,24,0.55,Ireland,22,Female,VIP,Email,Electronics,Gadgets,no,Cash,9,churned
939,84947,24,1.25,Ireland,25,Male,New,Ads,Home Decor,Decor,no,PayPal,1,churned
940,84946,24,1.25,Ireland,49,Male,New,Email,Home Decor,Decor,no,Credit Card,2,churned
941,21360,6,9.95,Ireland,46,Female,Regular,Email,Clothing,Women,no,Bank Transfer,2,active
942,22118,3,4.95,Ireland,54,Female,Regular,Referral,Home Decor,Frames,no,Credit Card,1,active
943,22121,6,5.95,Ireland,71,Male,Regular,Email,Electronics,Cables,no,Cash,7,churned
944,21098,24,1.25,Ireland,51,Female,Regular,Email,Clothing,Kids,no,Cash,5,churned
945,22187,4,4.25,Ireland,70,Female,New,Referral,Home Decor,Frames,no,Cash,2,active
946,22186,6,2.95,Ireland,30,Female,VIP,Organic,Stationery,Pens,no,Bank Transfer,1,active
947,21491,24,1.95,Ireland,70,Female,Regular,Ads,Kitchen,Storage,no,PayPal,2,active
948,82482,6,2.55,Ireland,32,Female,New,Ads,Electronics,Gadgets,no,Bank Transfer,6,churned
949,22169,2,8.5,Ireland,48,Female,New,Ads,Clothing,Men,no,Cash,9,churned
950,82484,6,6.45,Ireland,38,Male,New,Organic,Kitchen,Utensils,yes,PayPal,3,active
951,21363,3,4.95,Ireland,55,Male,Regular,Ads,Home Decor,Lights,no,PayPal,9,churned
952,21166,12,1.95,Ireland,39,Male,New,Referral,Kitchen,Utensils,no,Cash,5,churned
953,84709B,6,5.95,Ireland,44,Male,Regular,Organic,Kitchen,Storage,yes,Cash,2,churned
954,84378,12,1.25,Ireland,31,Male,Regular,Organic,Clothing,Men,no,Cash,9,churned
955,21215,24,0.55,Ireland,78,Female,New,Referral,Clothing,Women,no,Cash,6,churned
956,84520B,12,0.85,Ireland,43,Female,Regular,Organic,Stationery,Books,no,PayPal,9,churned
957,85031B,3,4.95,Ireland,40,Male,Regular,Referral,Stationery,Art,yes,Bank Transfer,4,active
958,84600,2,7.95,Ireland,35,Female,VIP,Referral,Toys,Kids,no,Bank Transfer,6,churned
959,22742,6,2.95,Ireland,26,Female,Regular,Referral,Home Decor,Lights,no,PayPal,9,churned
960,85068,6,6.95,Ireland,75,Female,Regular,Organic,Electronics,Accessories,no,PayPal,5,churned
961,84839,2,6.75,Ireland,54,Male,VIP,Organic,Electronics,Cables,no,Cash,5,churned
962,85064,4,5.45,Ireland,56,Female,New,Ads,Kitchen,Utensils,no,Cash,3,active
963,20878,12,1.25,Ireland,67,Male,Regular,Organic,Toys,Kids,no,PayPal,4,churned
964,20871,6,2.1,Ireland,63,Male,VIP,Organic,Kitchen,Appliances,no,Credit Card,6,churned
965,21155,1,2.1,United Kingdom,43,Female,VIP,Ads,Home Decor,Frames,no,PayPal,5,churned
966,22055,1,1.65,United Kingdom,62,Female,VIP,Organic,Clothing,Kids,no,Credit Card,9,churned
967,22422,1,0.65,United Kingdom,25,Male,Regular,Referral,Toys,Puzzles,no,Credit Card,4,active
968,20780,1,5.49,United Kingdom,60,Female,New,Ads,Home Decor,Decor,no,Bank Transfer,5,churned
969,21588,1,2.55,United Kingdom,48,Female,New,Email,Toys,Puzzles,no,Credit Card,6,churned
970,21868,2,1.25,United Kingdom,58,Male,VIP,Organic,Clothing,Men,no,Bank Transfer,5,active
971,21291,48,0.85,United Kingdom,54,Female,Regular,Email,Stationery,Books,no,Cash,8,active
972,21292,48,0.64,United Kingdom,48,Male,New,Organic,Toys,Outdoor,no,Credit Card,4,active
973,21348,24,2.55,United Kingdom,35,Female,New,Referral,Toys,Kids,no,Bank Transfer,3,churned
974,21098,72,1.06,United Arab Emirates,31,Male,Regular,Organic,Home Decor,Frames,no,Cash,3,active
975,21156,8,1.95,United Kingdom,28,Female,VIP,Organic,Electronics,Cables,no,PayPal,4,churned
976,22898,8,1.95,United Kingdom,21,Male,Regular,Ads,Electronics,Gadgets,no,Bank Transfer,2,churned
977,21041,6,2.95,United Kingdom,34,Male,VIP,Ads,Home Decor,Frames,no,Cash,3,active
978,22952,24,0.55,United Kingdom,25,Male,New,Ads,Stationery,Books,no,PayPal,4,churned
979,47567B,3,5.95,United Kingdom,70,Female,Regular,Ads,Home Decor,Frames,no,Credit Card,7,churned
980,22367,8,1.95,United Kingdom,41,Male,Regular,Email,Clothing,Kids,no,Bank Transfer,2,churned
981,47591D,8,1.95,United Kingdom,73,Female,VIP,Email,Stationery,Art,no,PayPal,2,active
982,21108,9,2.55,United Kingdom,58,Male,VIP,Ads,Clothing,Kids,no,PayPal,7,churned
983,20914,6,2.95,United Kingdom,41,Male,Regular,Email,Home Decor,Frames,no,Bank Transfer,7,churned
984,22184,8,3.95,United Kingdom,39,Female,VIP,Ads,Clothing,Men,no,PayPal,1,churned
985,21843,3,10.95,United Kingdom,69,Female,VIP,Referral,Kitchen,Storage,no,Bank Transfer,3,active
986,48129,2,7.95,United Kingdom,57,Male,New,Ads,Electronics,Cables,no,PayPal,7,churned
987,21212,24,0.55,United Kingdom,18,Male,VIP,Ads,Home Decor,Lights,no,PayPal,1,churned
988,21215,24,0.55,United Kingdom,36,Male,New,Ads,Clothing,Men,no,Cash,8,active
989,21975,24,0.55,United Kingdom,54,Female,New,Organic,Electronics,Accessories,no,Credit Card,5,active
990,21977,24,0.55,United Kingdom,74,Female,New,Organic,Kitchen,Utensils,no,Cash,5,active
991,22423,3,12.75,United Kingdom,39,Female,Regular,Ads,Kitchen,Appliances,no,PayPal,2,active
992,22939,4,4.95,United Kingdom,60,Male,VIP,Referral,Clothing,Kids,no,Credit Card,9,churned
993,21042,3,5.95,United Kingdom,60,Female,New,Email,Electronics,Gadgets,no,PayPal,1,active
994,20950,24,0.42,United Kingdom,68,Male,VIP,Ads,Clothing,Men,yes,Cash,8,active
995,22809,6,2.95,United Kingdom,24,Male,New,Referral,Stationery,Pens,no,Bank Transfer,2,churned
996,22810,6,2.95,United Kingdom,42,Male,New,Organic,Kitchen,Storage,no,Credit Card,6,churned
997,22065,12,1.45,United Kingdom,36,Male,Regular,Organic,Clothing,Kids,no,Cash,3,active
998,22155,48,0.42,United Kingdom,63,Female,Regular,Ads,Home Decor,Decor,no,Credit Card,5,churned
999,22154,48,0.42,United Kingdom,56,Male,New,Ads,Clothing,Kids,no,PayPal,5,active
1000,72800E,12,0.85,United Kingdom,40,Male,New,Referral,Home Decor,Decor,no,Cash,3,churned
1001,22423,2,12.75,United Kingdom,77,Male,VIP,Email,Stationery,Books,no,Cash,5,churned
1002,21232,12,1.25,United Kingdom,60,Male,VIP,Referral,Toys,Puzzles,no,Bank Transfer,7,active
1003,21231,12,1.25,United Kingdom,79,Female,Regular,Ads,Toys,Puzzles,yes,Cash,7,churned
1004,22066,12,1.45,United Kingdom,38,Male,New,Ads,Stationery,Art,no,Bank Transfer,5,churned
1005,22381,5,2.1,United Kingdom,73,Female,VIP,Organic,Home Decor,Frames,no,PayPal,7,active
1006,21930,10,1.95,United Kingdom,62,Female,VIP,Organic,Kitchen,Appliances,no,PayPal,9,churned
1007,21704,12,0.85,United Kingdom,29,Male,Regular,Email,Kitchen,Utensils,no,Bank Transfer,8,active
1008,21849,96,1.25,United Kingdom,58,Male,New,Organic,Clothing,Women,no,Cash,8,churned
1009,22789,8,1.95,United Kingdom,18,Female,Regular,Organic,Electronics,Gadgets,no,Credit Card,5,churned
1010,22791,24,1.25,United Kingdom,48,Female,New,Email,Toys,Puzzles,yes,PayPal,5,churned
1011,22792,12,0.85,United Kingdom,75,Male,Regular,Organic,Clothing,Men,no,Cash,9,churned
1012,22800,4,3.75,United Kingdom,46,Male,Regular,Ads,Stationery,Pens,no,Cash,2,churned
1013,22798,8,2.95,United Kingdom,37,Female,Regular,Referral,Toys,Puzzles,yes,PayPal,4,churned
1014,22801,4,3.75,United Kingdom,79,Female,Regular,Email,Electronics,Gadgets,no,PayPal,9,churned
1015,22178,24,1.25,United Kingdom,44,Male,VIP,Referral,Home Decor,Lights,yes,Cash,4,churned
1016,84949,12,1.65,United Kingdom,31,Male,Regular,Ads,Home Decor,Lights,no,Credit Card,7,churned
1017,21820,6,3.75,United Kingdom,35,Female,Regular,Email,Toys,Puzzles,yes,Cash,4,active
1018,21821,6,3.75,United Kingdom,29,Female,New,Organic,Kitchen,Utensils,no,Bank Transfer,4,active
1019,22156,12,0.85,United Kingdom,25,Male,New,Email,Home Decor,Decor,no,PayPal,9,churned
1020,22158,8,2.95,United Kingdom,42,Female,New,Ads,Electronics,Accessories,yes,Credit Card,3,churned
1021,85048,2,7.95,United Kingdom,42,Male,VIP,Organic,Clothing,Women,no,Bank Transfer,6,churned
1022,22296,12,1.65,United Kingdom,73,Male,New,Email,Electronics,Cables,no,Cash,5,churned
1023,22575,8,1.95,United Kingdom,24,Male,VIP,Ads,Electronics,Gadgets,no,Credit Card,3,churned
1024,22456,3,4.95,United Kingdom,31,Female,Regular,Organic,Kitchen,Storage,no,Cash,8,active
1025,21314,8,2.1,United Kingdom,68,Female,VIP,Email,Kitchen,Storage,no,Cash,5,churned
1026,22386,10,1.95,United Kingdom,55,Male,Regular,Email,Home Decor,Decor,no,PayPal,2,active
1027,20972,12,1.25,United Kingdom,79,Male,New,Referral,Toys,Outdoor,no,Cash,4,active
1028,22271,6,2.95,United Kingdom,65,Female,VIP,Referral,Home Decor,Decor,no,Credit Card,9,churned
1029,22624,4,8.5,United Kingdom,55,Female,Regular,Organic,Electronics,Cables,no,Cash,7,churned
1030,22626,4,8.5,United Kingdom,72,Male,Regular,Referral,Clothing,Men,no,Cash,1,churned
1031,22627,2,8.5,United Kingdom,31,Female,New,Referral,Electronics,Accessories,no,Credit Card,2,churned
1032,85049A,12,1.25,United Kingdom,19,Female,VIP,Email,Stationery,Pens,no,Cash,4,active
1033,22086,6,2.95,United Kingdom,72,Female,Regular,Referral,Toys,Outdoor,no,Bank Transfer,3,churned
1034,35400,2,8.95,United Kingdom,63,Male,VIP,Organic,Home Decor,Lights,no,PayPal,9,churned
1035,22145,6,2.1,United Kingdom,59,Female,New,Email,Electronics,Accessories,no,PayPal,1,active
1036,22940,4,4.25,United Kingdom,37,Male,VIP,Email,Electronics,Cables,no,PayPal,5,churned
1037,22164,6,2.95,United Kingdom,60,Female,New,Email,Clothing,Women,no,Credit Card,3,active
1038,22121,3,5.95,United Kingdom,22,Female,Regular,Organic,Clothing,Kids,no,PayPal,1,active
1039,22593,12,0.85,United Kingdom,23,Male,Regular,Organic,Stationery,Art,no,PayPal,2,churned
1040,22594,12,0.85,United Kingdom,42,Female,VIP,Ads,Kitchen,Utensils,no,Cash,5,churned
1041,22595,12,0.85,United Kingdom,52,Male,Regular,Ads,Home Decor,Lights,no,PayPal,5,active
1042,22340,12,1.65,United Kingdom,56,Male,VIP,Organic,Home Decor,Decor,no,Cash,1,active
1043,22156,12,0.85,United Kingdom,78,Female,VIP,Organic,Home Decor,Frames,no,Cash,7,active
1044,22694,6,2.1,United Kingdom,40,Female,Regular,Referral,Home Decor,Frames,no,Bank Transfer,3,churned
1045,22571,12,0.85,United Kingdom,52,Male,New,Referral,Home Decor,Frames,no,PayPal,8,churned
1046,21906,2,6.75,United Kingdom,41,Male,Regular,Referral,Home Decor,Decor,no,Bank Transfer,5,active
1047,22470,6,2.95,United Kingdom,79,Male,VIP,Organic,Home Decor,Frames,no,Bank Transfer,7,churned
1048,22457,6,2.95,United Kingdom,34,Female,New,Referral,Clothing,Men,no,Credit Card,6,active
1049,72741,9,1.45,United Kingdom,39,Male,Regular,Ads,Toys,Outdoor,no,Bank Transfer,4,churned
1050,21181,12,2.1,United Kingdom,29,Male,Regular,Email,Kitchen,Storage,no,PayPal,1,active
1051,22654,3,5.95,United Kingdom,31,Male,Regular,Ads,Home Decor,Lights,no,Bank Transfer,4,churned
1052,20970,4,3.75,United Kingdom,43,Male,New,Referral,Toys,Puzzles,no,Cash,6,churned
1053,22149,6,2.1,United Kingdom,42,Female,VIP,Referral,Clothing,Men,no,Cash,9,churned
1054,21135,8,1.69,Netherlands,21,Male,VIP,Organic,Stationery,Books,no,Cash,5,churned
1055,22944,12,1.25,Netherlands,34,Male,VIP,Organic,Home Decor,Frames,yes,PayPal,6,churned
1056,22158,8,2.95,Netherlands,54,Female,VIP,Organic,Kitchen,Storage,no,Credit Card,1,churned
1057,85123A,12,2.95,Netherlands,29,Female,New,Ads,Electronics,Gadgets,no,Credit Card,2,churned
1058,22082,10,1.65,Netherlands,79,Female,VIP,Referral,Kitchen,Appliances,no,Bank Transfer,7,churned
1059,35961,24,0.85,Netherlands,72,Male,New,Organic,Clothing,Kids,no,PayPal,3,churned
1060,84836,12,1.25,Netherlands,72,Female,VIP,Email,Electronics,Accessories,no,Cash,8,churned
1061,22804,6,2.95,Netherlands,78,Female,Regular,Email,Electronics,Cables,no,Cash,4,active
1062,POST,1,15,Netherlands,65,Female,Regular,Ads,Clothing,Men,no,Credit Card,8,churned
1063,21123,1,1.25,United Kingdom,47,Male,Regular,Organic,Electronics,Gadgets,no,PayPal,4,active
1064,22911,1,2.95,United Kingdom,30,Male,VIP,Email,Stationery,Art,yes,Bank Transfer,5,churned
1065,21430,1,3.75,United Kingdom,55,Male,VIP,Organic,Stationery,Art,no,Cash,7,active
1066,22633,1,2.1,United Kingdom,60,Male,New,Email,Home Decor,Lights,no,PayPal,5,churned
1067,22834,1,2.1,United Kingdom,18,Male,VIP,Referral,Stationery,Pens,no,Credit Card,7,active
1068,22866,2,2.1,United Kingdom,33,Male,VIP,Referral,Clothing,Kids,no,Cash,5,churned
1069,22094,1,1.25,United Kingdom,59,Male,VIP,Referral,Toys,Kids,no,Cash,2,churned
1070,22502,1,5.95,United Kingdom,49,Male,Regular,Organic,Kitchen,Utensils,no,Credit Card,4,active
1071,21865,1,2.1,United Kingdom,46,Male,Regular,Ads,Clothing,Women,yes,PayPal,3,churned
1072,21867,1,1.25,United Kingdom,53,Male,Regular,Email,Electronics,Accessories,no,Cash,7,active
1073,22940,10,4.25,United Kingdom,55,Male,Regular,Referral,Home Decor,Decor,no,Credit Card,4,active
1074,84380,5,1.25,United Kingdom,23,Male,Regular,Organic,Stationery,Books,no,Cash,5,active
1075,20978,5,1.25,United Kingdom,19,Male,VIP,Email,Toys,Puzzles,no,Credit Card,6,churned
1076,22837,4,4.65,United Kingdom,71,Male,Regular,Organic,Toys,Kids,no,Credit Card,7,churned
1077,84029G,3,3.75,United Kingdom,48,Female,New,Email,Electronics,Accessories,no,Cash,6,active
1078,84997D,2,3.75,United Kingdom,71,Female,VIP,Organic,Clothing,Women,yes,Credit Card,1,active
1079,84997A,2,3.75,United Kingdom,51,Female,VIP,Email,Stationery,Pens,no,Credit Card,3,active
1080,84997B,2,3.75,United Kingdom,55,Male,New,Ads,Kitchen,Appliances,no,Cash,3,churned
1081,84997C,2,3.75,United Kingdom,52,Male,Regular,Email,Clothing,Men,no,Bank Transfer,1,churned
1082,20860,5,2.1,United Kingdom,41,Male,New,Referral,Stationery,Pens,no,Cash,4,churned
1083,22753,12,0.85,United Kingdom,28,Female,New,Organic,Home Decor,Decor,no,Bank Transfer,9,churned
1084,22754,12,0.85,United Kingdom,53,Male,Regular,Organic,Kitchen,Utensils,no,PayPal,4,active
1085,21429,16,1.65,United Kingdom,44,Female,New,Ads,Kitchen,Utensils,no,Credit Card,5,active
1086,21731,7,1.65,United Kingdom,59,Male,New,Organic,Home Decor,Lights,no,Cash,7,churned
1087,22505,3,4.95,United Kingdom,34,Male,New,Email,Clothing,Kids,no,Cash,2,churned
1088,20972,4,1.25,United Kingdom,62,Female,VIP,Organic,Electronics,Accessories,no,Credit Card,4,churned
1089,22176,1,2.95,United Kingdom,44,Male,Regular,Organic,Clothing,Kids,no,Credit Card,6,churned
1090,22175,2,2.95,United Kingdom,59,Male,New,Ads,Clothing,Kids,no,Credit Card,6,churned
1091,20970,1,3.75,United Kingdom,19,Male,New,Referral,Electronics,Gadgets,no,PayPal,1,churned
1092,20969,1,3.75,United Kingdom,32,Female,Regular,Referral,Stationery,Pens,no,Bank Transfer,6,active
1093,22749,3,3.75,United Kingdom,39,Male,New,Referral,Electronics,Gadgets,no,Credit Card,2,churned
1094,22750,2,3.75,United Kingdom,40,Female,Regular,Organic,Toys,Outdoor,no,PayPal,7,active
1095,21974,12,1.45,United Kingdom,39,Male,Regular,Email,Home Decor,Decor,no,Bank Transfer,9,active
1096,21210,12,1.45,United Kingdom,30,Male,New,Referral,Toys,Kids,no,Credit Card,9,churned
1097,22709,25,0.42,United Kingdom,42,Female,VIP,Ads,Kitchen,Storage,no,Cash,5,churned
1098,22112,12,4.95,United Kingdom,19,Female,New,Referral,Clothing,Kids,no,Cash,9,churned
1099,22835,12,4.65,United Kingdom,57,Female,Regular,Ads,Home Decor,Lights,no,Cash,7,active
1100,21488,24,3.45,United Kingdom,52,Male,New,Referral,Stationery,Art,no,Credit Card,9,active
1101,22941,6,8.5,United Kingdom,29,Male,New,Referral,Clothing,Men,yes,Bank Transfer,4,churned
1102,22942,6,8.5,United Kingdom,45,Female,VIP,Email,Toys,Outdoor,no,Credit Card,4,churned
1103,22959,25,0.42,United Kingdom,43,Female,Regular,Email,Kitchen,Appliances,no,Bank Transfer,2,active
1104,22910,24,2.95,United Kingdom,67,Male,,Ads,Electronics,Cables,no,Cash,7,active
1105,22733,20,1.25,United Kingdom,68,Male,,Referral,Stationery,Books,no,Bank Transfer,5,churned
1106,22732,20,1.25,United Kingdom,58,Male,,Organic,Stationery,Pens,no,PayPal,8,churned
1107,22734,12,2.55,United Kingdom,59,Female,,Ads,Toys,Kids,no,Bank Transfer,8,active
1108,22812,24,1.95,United Kingdom,23,Male,,Referral,Toys,Kids,yes,Cash,9,churned
1109,22086,40,2.55,United Kingdom,20,Male,,Email,Home Decor,Lights,no,Bank Transfer,8,churned
1110,22729,4,3.75,United Kingdom,71,Male,,Ads,Toys,Outdoor,no,Cash,2,churned
1111,22726,4,3.75,United Kingdom,19,Male,,Email,Home Decor,Frames,no,Credit Card,4,churned
1112,22727,4,3.75,United Kingdom,66,Female,,Referral,Toys,Outdoor,no,Credit Card,3,churned
1113,22192,2,8.5,United Kingdom,66,Female,,Email,Clothing,Kids,no,Bank Transfer,1,active
1114,22191,2,8.5,United Kingdom,24,Male,,Ads,Home Decor,Decor,no,Cash,4,active
1115,21584,20,1.65,United Kingdom,35,Female,,Referral,Stationery,Books,no,Credit Card,2,churned
1116,21217,4,9.95,United Kingdom,63,Female,,Organic,Home Decor,Lights,no,Credit Card,1,churned
1117,20914,12,2.95,United Kingdom,67,Female,,Email,Clothing,Kids,no,Cash,5,churned
1118,21232,72,1.06,United Kingdom,77,Male,,Organic,Home Decor,Frames,no,Cash,5,churned
1119,21231,72,1.06,United Kingdom,51,Male,,Referral,Toys,Outdoor,no,PayPal,6,churned
1120,22740,48,0.85,United Kingdom,62,Female,,Ads,Home Decor,Decor,no,PayPal,6,active
1121,22752,24,7.65,United Kingdom,51,Male,,Referral,Clothing,Men,no,PayPal,5,active
1122,22741,48,0.85,United Kingdom,29,Male,,Organic,Home Decor,Frames,no,Credit Card,6,churned
1123,22686,20,1.25,United Kingdom,23,Female,,Referral,Clothing,Women,no,Credit Card,2,churned
1124,22685,20,1.25,United Kingdom,20,Male,,Organic,Kitchen,Utensils,no,Cash,9,active
1125,22684,20,1.25,United Kingdom,42,Female,,Organic,Toys,Puzzles,no,PayPal,9,churned
1126,22683,20,1.25,United Kingdom,20,Female,,Organic,Toys,Kids,no,Bank Transfer,7,active
1127,22682,20,1.25,United Kingdom,73,Female,,Referral,Kitchen,Appliances,no,Cash,9,churned
1128,22681,20,1.25,United Kingdom,58,Female,,Referral,Kitchen,Appliances,no,Cash,7,churned
1129,22680,20,1.25,United Kingdom,73,Female,,Referral,Stationery,Art,no,PayPal,3,churned
1130,22679,20,1.25,United Kingdom,59,Male,,Email,Stationery,Books,no,Credit Card,5,churned
1131,22678,20,1.25,United Kingdom,37,Male,,Organic,Clothing,Women,no,Bank Transfer,8,churned
1132,22677,20,1.25,United Kingdom,43,Female,,Organic,Kitchen,Utensils,no,Credit Card,7,churned
1133,22676,20,1.25,United Kingdom,55,Female,,Organic,Clothing,Women,no,PayPal,1,active
1134,22690,10,6.75,United Kingdom,55,Female,,Email,Clothing,Men,yes,Bank Transfer,7,churned
1135,15036,48,0.75,United Kingdom,58,Female,,Referral,Toys,Outdoor,no,Cash,9,churned
1136,22716,12,0.42,United Kingdom,55,Female,,Email,Clothing,Women,no,PayPal,9,active
1137,22067,12,1.65,United Kingdom,30,Male,,Organic,Home Decor,Frames,no,Cash,2,active
1138,22714,12,0.42,United Kingdom,37,Female,,Referral,Electronics,Gadgets,no,Cash,1,churned
1139,21499,25,0.42,United Kingdom,45,Female,,Ads,Clothing,Kids,no,Cash,1,churned
1140,16161U,25,0.42,United Kingdom,42,Male,,Ads,Toys,Kids,no,PayPal,5,churned
1141,22706,25,0.42,United Kingdom,34,Female,,Email,Toys,Outdoor,no,Credit Card,2,churned
1142,22892,12,1.25,United Kingdom,67,Male,,Organic,Electronics,Cables,no,Bank Transfer,1,active
1143,22704,25,0.42,United Kingdom,18,Male,,Organic,Home Decor,Decor,no,Cash,6,churned
1144,22587,12,0.85,United Kingdom,27,Female,,Organic,Toys,Kids,no,Cash,6,churned
1145,22565,24,0.85,United Kingdom,77,Female,,Ads,Toys,Outdoor,no,Bank Transfer,2,active
